,VehicleId,PolicyActivityId,PolicyNumber,VinMasterId,Vin,Manufacturer,Model,ModelYear,SeatingCapacity,VehicleTypeCode,VehicleSlno,VehicleEffectiveDate,VehicleExpirationDate,RegistrationState,RegPlateNo,BumperDiscountInd,DamagiabilityInd,DrlInd,EngineType,UnrepairedDamageInd,CarpoolInd,NewVehicleInd,NonOwnedVehicleInd,PrincOperInd,TractionCtrlInd,PhysicalDamageInd,VehicleLength,MaxSpeed,OrigCost,MedallionNo,VehiclePerformance,FullGlassProtection,GvwCode,Odometer,VehicleAge,VehicleActivityCode,OldVehicleId,VehicleVersion,AnnualMilage,PrimaryDriver,SecondaryDriver,IsActive,CreatedBy,CreatedDate,ModifiedBy,ModifiedDate,EncryptedVin,VehicleActualCost,InspectionDate,InspectionStatus,VehicleCondition,InspectionDueDate,DocumentReceivedDate,InspectionRequired,InspectionNumber,CertificateHolderCity
2240,2871,Q0000636,,,XXXXXXXXXXX123691,11.0,25.0,2014.0,5.0,79.0,5.0,2021-11-25,2022-11-25,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,7.0,NEW,,,,,,True,Administrator,2021-11-29 05:36:54.710,Administrator,2021-11-29 05:38:01.430,ADsi5zZ3ky9yGUI/J3JWaAIAAAC86vlwew/wwye+oRwPTQCZ0vHou/6I91zeVyIOf6KISSVbucVhSLlYDG6jD5WJ+GU=,0.0,,,,1900-01-01,1900-01-01,True,,
2241,2872,Q0000636,,,XXXXXXXXXXX427825,39.0,207.0,2013.0,5.0,79.0,6.0,2021-11-25,2022-11-25,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,8.0,NEW,,,,,,True,Administrator,2021-11-29 05:36:54.713,Administrator,2021-11-29 05:38:01.430,ADsi5zZ3ky9yGUI/J3JWaAIAAABDTagB419l6Acv0pGU3L2GAb4/O0j1OvBsje/5NPKyiGYuQ9GWA/G/Lk4GBGhZOXY=,0.0,,,,1900-01-01,1900-01-01,True,,
2242,2873,Q0000636,,,XXXXXXXXXXX024207,11.0,46.0,2015.0,5.0,79.0,7.0,2021-11-25,2022-11-25,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,6.0,NEW,,,,,,True,Administrator,2021-11-29 05:36:54.717,Administrator,2021-11-29 05:38:01.430,ADsi5zZ3ky9yGUI/J3JWaAIAAAApy035YsiVBiW7ObwjKG25ZWxK2d4TOdBvaOleEoNjuKTXDKI6MHgupZhZPWsH6d0=,0.0,,,,1900-01-01,1900-01-01,True,,
2243,2874,Q0000636,,,XXXXXXXXXXX339368,11.0,25.0,2014.0,5.0,79.0,8.0,2021-11-25,2022-11-25,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,7.0,NEW,,,,,,True,Administrator,2021-11-29 05:36:54.720,Administrator,2021-11-29 05:38:01.430,ADsi5zZ3ky9yGUI/J3JWaAIAAABGfEztsKm1PVUJm42rGTnNVVh/nJ50mTYQeFXjs4hz9D29OUnXhX9v6QZus957mR0=,0.0,,,,1900-01-01,1900-01-01,True,,
2244,2875,Q0000636,,,XXXXXXXXXXX139606,11.0,25.0,2014.0,5.0,79.0,9.0,2021-11-25,2022-11-25,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,7.0,NEW,,,,,,True,Administrator,2021-11-29 05:36:54.720,Administrator,2021-11-29 05:38:01.430,ADsi5zZ3ky9yGUI/J3JWaAIAAACx4q9txD1OhAQpMzl/IzybhmS2LsOIuB26IIasOGvZ+haWZ+mCIqO+tO7z6M2E01k=,0.0,,,,1900-01-01,1900-01-01,True,,
2245,2876,Q0000636,,,XXXXXXXXXXX930579,11.0,25.0,2015.0,5.0,79.0,10.0,2021-11-25,2022-11-25,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,6.0,NEW,,,,,,True,Administrator,2021-11-29 05:36:54.723,Administrator,2021-11-29 05:38:01.430,ADsi5zZ3ky9yGUI/J3JWaAIAAAA27O+jVAoL89soNGkuGgz4t7XyNAtQmvJSoAKk/V2ckjIUZgAgVfEcLfJlQrzm+jE=,0.0,,,,1900-01-01,1900-01-01,True,,
2246,2877,Q0000636,,,XXXXXXXXXXX285019,11.0,25.0,2014.0,5.0,79.0,11.0,2021-11-25,2022-11-25,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,7.0,NEW,,,,,,True,Administrator,2021-11-29 05:36:54.727,Administrator,2021-11-29 05:38:01.430,ADsi5zZ3ky9yGUI/J3JWaAIAAACiV+UALKkO7c3AB91wVgLW4r5dwTS8nFg2l++9VJJT4Ejgbrh0KtzhvNBuozq8tys=,0.0,,,,1900-01-01,1900-01-01,True,,
2247,2878,Q0000637,,,XXXXXXXXXXX264789,10.0,14.0,2013.0,5.0,79.0,1.0,2021-11-25,2022-11-25,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,8.0,NEW,,,,,,True,Administrator,2021-11-29 05:56:20.077,Administrator,2021-11-29 05:57:55.847,ADsi5zZ3ky9yGUI/J3JWaAIAAAD8Te4qgRt5kSz2jBo5iNUI2XCKcxnA81mAQHp/HDoK3BcuDfAhSHMIT8wu7Iy31vA=,0.0,,,,1900-01-01,1900-01-01,True,,
2248,2879,Q0000637,,,XXXXXXXXXXX221148,11.0,25.0,2017.0,5.0,79.0,2.0,2021-11-25,2022-11-25,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,4.0,NEW,,,,,,True,Administrator,2021-11-29 05:56:20.077,Administrator,2021-11-29 05:57:55.847,ADsi5zZ3ky9yGUI/J3JWaAIAAAAnsFrPMuHTq6NIR5dXpcK5JKUmE7R2xZoH9lt3Y1P9yBP47JZAB5SjRf0L2/rpq5o=,0.0,,,,1900-01-01,1900-01-01,True,,
2249,2880,Q0000637,,,XXXXXXXXXXX023439,11.0,25.0,2012.0,5.0,79.0,3.0,2021-11-25,2022-11-25,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,9.0,NEW,,,,,,True,Administrator,2021-11-29 05:56:20.080,Administrator,2021-11-29 05:57:55.847,ADsi5zZ3ky9yGUI/J3JWaAIAAADM7HeUs0ZJFjLTYlTEQHkQa2ZWds+aDfWqeFVWdzrxvZMCwqpyKZmRHGLoPqKQ9/s=,0.0,,,,1900-01-01,1900-01-01,True,,
2250,2881,Q0000637,,,XXXXXXXXXXX022162,11.0,25.0,2012.0,5.0,79.0,4.0,2021-11-25,2022-11-25,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,9.0,NEW,,,,,,True,Administrator,2021-11-29 05:56:20.080,Administrator,2021-11-29 05:57:55.847,ADsi5zZ3ky9yGUI/J3JWaAIAAABmHFxJ7sT43WPW4QIooyye5PfUjlnsR7ks9LNcsuXat7d2766TC3HmahoI4xMCNY4=,0.0,,,,1900-01-01,1900-01-01,True,,
2251,2882,Q0000637,,,XXXXXXXXXXX123691,11.0,25.0,2014.0,5.0,79.0,5.0,2021-11-25,2022-11-25,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,7.0,NEW,,,,,,True,Administrator,2021-11-29 05:56:20.083,Administrator,2021-11-29 05:57:55.847,ADsi5zZ3ky9yGUI/J3JWaAIAAACG0jUsOnKnctnNCrKf2sdVnB4wDX17M3LfWX4YGhsMBeUj5Jq/eOvGqc+s08mjJx8=,0.0,,,,1900-01-01,1900-01-01,True,,
2252,2883,Q0000637,,,XXXXXXXXXXX427825,39.0,207.0,2013.0,5.0,79.0,6.0,2021-11-25,2022-11-25,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,8.0,NEW,,,,,,True,Administrator,2021-11-29 05:56:20.083,Administrator,2021-11-29 05:57:55.847,ADsi5zZ3ky9yGUI/J3JWaAIAAACmMN9zOurSXsqllTBAG8YGFPp8MWllY6dRZbUoRHG9gbWFaZd6Ab9x6v03eeVSa18=,0.0,,,,1900-01-01,1900-01-01,True,,
2253,2884,Q0000637,,,XXXXXXXXXXX024207,11.0,46.0,2015.0,5.0,79.0,7.0,2021-11-25,2022-11-25,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,6.0,NEW,,,,,,True,Administrator,2021-11-29 05:56:20.087,Administrator,2021-11-29 05:57:55.847,ADsi5zZ3ky9yGUI/J3JWaAIAAACYVovQ3eeMjDoKqcq3iIfZmodVn247oQNSbj9LXHrtYq5FxiwlmedANho3pzt9qO4=,0.0,,,,1900-01-01,1900-01-01,True,,
2254,2885,Q0000637,,,XXXXXXXXXXX339368,11.0,25.0,2014.0,5.0,79.0,8.0,2021-11-25,2022-11-25,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,7.0,NEW,,,,,,True,Administrator,2021-11-29 05:56:20.087,Administrator,2021-11-29 05:57:55.847,ADsi5zZ3ky9yGUI/J3JWaAIAAAA1CeAFzzr9VRKWr0dOCAvu5xBKN3q+FQZkfpg5w17U+OaGsU0ymrgHN2fgtpi99HQ=,0.0,,,,1900-01-01,1900-01-01,True,,
2255,2886,Q0000637,,,XXXXXXXXXXX139606,11.0,25.0,2014.0,5.0,79.0,9.0,2021-11-25,2022-11-25,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,7.0,NEW,,,,,,True,Administrator,2021-11-29 05:56:20.090,Administrator,2021-11-29 05:57:55.847,ADsi5zZ3ky9yGUI/J3JWaAIAAACKE3id5QGbijYZdYAzybl83VhgTbYDBHNTXWca/arsq40i9acKxpyApYoqPd7UF0U=,0.0,,,,1900-01-01,1900-01-01,True,,
2256,2887,Q0000637,,,XXXXXXXXXXX930579,11.0,25.0,2015.0,5.0,79.0,10.0,2021-11-25,2022-11-25,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,6.0,NEW,,,,,,True,Administrator,2021-11-29 05:56:20.090,Administrator,2021-11-29 05:57:55.847,ADsi5zZ3ky9yGUI/J3JWaAIAAADmhxOnXg32rvwHCCfqvxmgM4FZiW+zSthOAqsdRh0pV4YxY6ISV07+2Pss3iRk16s=,0.0,,,,1900-01-01,1900-01-01,True,,
2257,2888,Q0000637,,,XXXXXXXXXXX285019,11.0,25.0,2014.0,5.0,79.0,11.0,2021-11-25,2022-11-25,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,7.0,NEW,,,,,,True,Administrator,2021-11-29 05:56:20.093,Administrator,2021-11-29 05:57:55.847,ADsi5zZ3ky9yGUI/J3JWaAIAAACgFhWAg25qXAybj7tENWRAfBWGhP1aVsZXr+OUiPLoqqxJW8Nzib4jdHdwFjaNEg0=,0.0,,,,1900-01-01,1900-01-01,True,,
2258,2889,Q0000638,,,XXXXXXXXXXX264789,10.0,14.0,2013.0,5.0,79.0,1.0,2021-11-25,2022-04-11,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,8.0,NEW,,,,,,True,Administrator,2021-11-29 05:59:50.850,RSHUKLA,2023-02-20 01:30:27.560,ADsi5zZ3ky9yGUI/J3JWaAIAAAARCdN4goU9hgNbiWaXI+Zddq+mo44gfHaYi2v9dRBrSb5TANo7mXxlfBVV1MPo7Lc=,0.0,,,,1900-01-01,1900-01-01,True,,
2259,2890,Q0000638,,,XXXXXXXXXXX221148,11.0,25.0,2017.0,5.0,79.0,2.0,2021-11-25,2022-11-25,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,4.0,NEW,,,,,,True,Administrator,2021-11-29 05:59:50.850,RSHUKLA,2023-02-20 01:30:27.560,ADsi5zZ3ky9yGUI/J3JWaAIAAACaZvoetvhUcDN5yTyrQ1C2mCkoiTe1/4KLWpn6fOCZ8v8kWXKmSAdh1u2r3u0eTrY=,0.0,,,,1900-01-01,1900-01-01,True,,
2260,2891,Q0000638,,,XXXXXXXXXXX023439,11.0,25.0,2012.0,5.0,79.0,3.0,2021-11-25,2021-11-25,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,9.0,NEW,,,,,,True,Administrator,2021-11-29 05:59:50.853,RSHUKLA,2023-02-20 01:30:27.560,ADsi5zZ3ky9yGUI/J3JWaAIAAABTw41P7jCuOZr+HWBYfWyJp83vGp9X1bcrMMDwU9PSz17Gns79pY+wAw//cqKJ5Es=,0.0,,,,1900-01-01,1900-01-01,True,,
2261,2892,Q0000638,,,XXXXXXXXXXX022162,11.0,25.0,2012.0,5.0,79.0,4.0,2021-11-25,2022-03-28,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,9.0,DEL,,,,,,True,Administrator,2021-11-29 05:59:50.853,RSHUKLA,2023-02-20 01:30:27.560,ADsi5zZ3ky9yGUI/J3JWaAIAAABb6ECWSVMgMRJVlI5USz++vSuQSTg7hC0+wL/M511MP3CuXHOMYxIlY4FMgco4sBY=,0.0,,,,1900-01-01,1900-01-01,True,,
2262,2893,Q0000638,,,XXXXXXXXXXX123691,11.0,25.0,2014.0,5.0,79.0,5.0,2021-11-25,2022-11-25,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,7.0,NEW,,,,,,True,Administrator,2021-11-29 05:59:50.857,RSHUKLA,2023-02-20 01:30:27.560,ADsi5zZ3ky9yGUI/J3JWaAIAAAC1bOyvJdFiF5qG+s2exxTX2bQBGhjWfcazC0YrDb5lehas7q1MPt9c3A2/hCaj8bs=,0.0,,,,1900-01-01,1900-01-01,True,,
2263,2894,Q0000638,,,XXXXXXXXXXX427825,39.0,207.0,2013.0,5.0,79.0,6.0,2021-11-25,2022-08-08,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,8.0,NEW,,,,,,True,Administrator,2021-11-29 05:59:50.857,RSHUKLA,2023-02-20 01:30:27.560,ADsi5zZ3ky9yGUI/J3JWaAIAAAAxUD4D7WUEWAO+AQUTYzJepCJo1h/JMUqZjq7483UWEqG/xXz4HSBRPC6PKL9LLZ4=,0.0,,,,1900-01-01,1900-01-01,True,,
2264,2895,Q0000638,,,XXXXXXXXXXX024207,11.0,46.0,2015.0,5.0,79.0,7.0,2021-11-25,2022-11-25,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,6.0,NEW,,,,,,True,Administrator,2021-11-29 05:59:50.860,RSHUKLA,2023-02-20 01:30:27.560,ADsi5zZ3ky9yGUI/J3JWaAIAAACDQ11aJamkjIhfQm1LoCE+TQjJF9iMQBOEMVCYZCjN8YUaC3/io0QEExI35E5vv5k=,0.0,,,,1900-01-01,1900-01-01,True,,
2265,2896,Q0000638,,,XXXXXXXXXXX339368,11.0,25.0,2014.0,5.0,79.0,8.0,2021-11-25,2022-11-25,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,7.0,NEW,,,,,,True,Administrator,2021-11-29 05:59:50.860,RSHUKLA,2023-02-20 01:30:27.560,ADsi5zZ3ky9yGUI/J3JWaAIAAADSHYO4nl8xgq4o+U1wNJp8ni7BL6NdxRWJxUobF2b/+ExOPWdK1oFd8x5UdTPPQzE=,0.0,,,,1900-01-01,1900-01-01,True,,
2266,2897,Q0000638,,,XXXXXXXXXXX139606,11.0,25.0,2014.0,5.0,79.0,9.0,2021-11-25,2022-11-25,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,7.0,NEW,,,,,,True,Administrator,2021-11-29 05:59:50.860,RSHUKLA,2023-02-20 01:30:27.560,ADsi5zZ3ky9yGUI/J3JWaAIAAACxBwpyRf7c+Q1EDEon8SssKyVOX6E2cnLmg6Nz1TOoZSbyz96fTnbS+Z5S5P8BVWY=,0.0,,,,1900-01-01,1900-01-01,True,,
2267,2898,Q0000638,,,XXXXXXXXXXX930579,11.0,25.0,2015.0,5.0,79.0,10.0,2021-11-25,2022-11-25,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,6.0,NEW,,,,,,True,Administrator,2021-11-29 05:59:50.860,RSHUKLA,2023-02-20 01:30:27.560,ADsi5zZ3ky9yGUI/J3JWaAIAAADM9TkULWG8Va74jQHIaN3oTFYluPExKsgrhspoSWXmkl+HTRIrH++OPrWOXbm6eeo=,0.0,,,,1900-01-01,1900-01-01,True,,
2268,2899,Q0000638,,,XXXXXXXXXXX285019,11.0,25.0,2014.0,5.0,79.0,11.0,2021-11-25,2022-08-08,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,7.0,NEW,,,,,,True,Administrator,2021-11-29 05:59:50.863,RSHUKLA,2023-02-20 01:30:27.560,ADsi5zZ3ky9yGUI/J3JWaAIAAAA0NPxDhfzojCnqr95SDMB4+1v8pTE3H87sSCouFMr+QI1LqUYQMHXvjkfGM3Y6b2U=,0.0,,,,1900-01-01,1900-01-01,True,,
2269,2900,Q0000639,,,XXXXXXXXXXX671191,30.0,157.0,2015.0,8.0,76.0,1.0,2021-11-29,2022-05-31,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,6.0,DEL,,,,,,True,Administrator,2021-11-30 01:24:16.407,RSHUKLA,2022-10-16 00:42:03.520,ADsi5zZ3ky9yGUI/J3JWaAIAAABPX+FM+4Ih6T2Ls0dXV4OrXni3w7AHGfmvcVF++66TYBSYOpC4bBMTa/pOpLEDUYc=,0.0,,,,1900-01-01,1900-01-01,True,,
2270,2901,Q0000639,,,XXXXXXXXXXX690190,30.0,157.0,2015.0,8.0,76.0,2.0,2021-11-29,2022-11-29,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,6.0,NEW,,,,,,True,Administrator,2021-11-30 01:24:16.407,RSHUKLA,2022-10-16 00:42:03.520,ADsi5zZ3ky9yGUI/J3JWaAIAAADPjMbPfLPlAWF2K9iQXchDnYb9AnU+8jgPVxyS5dC2CoVqOGjrk0q92jCEhMcSixU=,0.0,,,,1900-01-01,1900-01-01,True,,
2271,2902,Q0000639,,,XXXXXXXXXXX639271,30.0,157.0,2013.0,8.0,76.0,3.0,2021-11-29,2022-05-31,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,8.0,DEL,,,,,,True,Administrator,2021-11-30 01:24:16.410,RSHUKLA,2022-10-16 00:42:03.520,ADsi5zZ3ky9yGUI/J3JWaAIAAAA2rH/c8WNLJj+/0O1t3/MrNYWr7jBkxQMHgL27thp6yqGr6CZz8bDyCWM3mHx8VuM=,0.0,,,,1900-01-01,1900-01-01,True,,
2272,2903,Q0000639,,,XXXXXXXXXXX529938,30.0,157.0,2015.0,8.0,76.0,4.0,2021-11-29,2022-11-29,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,6.0,NEW,,,,,,True,Administrator,2021-11-30 01:24:16.410,RSHUKLA,2022-10-16 00:42:03.520,ADsi5zZ3ky9yGUI/J3JWaAIAAAA1fgl+fGFEur1RjK0LTR3gFb6GNWrEc3vR32ZT04NcNzVGsf/u5lq/rfTXr6u+ZHk=,0.0,,,,1900-01-01,1900-01-01,True,,
2273,2904,Q0000639,,,XXXXXXXXXXX448085,50.0,315.0,2012.0,7.0,76.0,5.0,2021-11-29,2022-03-21,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,9.0,DEL,,,,,,True,Administrator,2021-11-30 01:24:16.410,RSHUKLA,2022-10-16 00:42:03.520,ADsi5zZ3ky9yGUI/J3JWaAIAAABzbUkupFhuSTkCosHjcWPTuo0T3M5VWGvUcv7Ljole6phgVpkeyQbre/bkTmGRCXo=,0.0,,,,1900-01-01,1900-01-01,True,,
2274,2905,Q0000639,,,XXXXXXXXXXX585934,11.0,17.0,2006.0,7.0,76.0,6.0,2021-11-29,2022-11-29,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,15.0,NEW,,,,,,True,Administrator,2021-11-30 01:24:16.413,RSHUKLA,2022-10-16 00:42:03.520,ADsi5zZ3ky9yGUI/J3JWaAIAAABKY8FcWVBE42DvxME3DLzzjgoO6BzmzMlpoRBVqlrf/CnKOXi+8uIsvo2gLn13I3M=,0.0,,,,1900-01-01,1900-01-01,True,,
2275,2906,Q0000639,,,XXXXXXXXXXX259722,11.0,17.0,2005.0,7.0,76.0,7.0,2021-11-29,2022-11-29,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,2.0,,16.0,NEW,,,,,,True,Administrator,2021-11-30 01:24:16.413,RSHUKLA,2022-10-16 00:42:03.520,ADsi5zZ3ky9yGUI/J3JWaAIAAADxKOwfEXveQI/zEOhHYxJpH+Wt5SXRKtSi9xPej2PeDp2oW2CLZFSnHhfFqGaw0o8=,0.0,,,,1900-01-01,1900-01-01,True,,
2276,2907,Q0000639,,,XXXXXXXXXXX116250,47.0,285.0,2012.0,8.0,76.0,8.0,2021-11-29,2022-03-28,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,9.0,NEW,,,,,,True,Administrator,2021-11-30 01:24:16.417,RSHUKLA,2022-10-16 00:42:03.520,ADsi5zZ3ky9yGUI/J3JWaAIAAABnRtIDGQ4qqIpn05cVYoUYSSFo6qWP/RmUKVLy7rbiZjEjR9fihJhWy697JZo0NeE=,0.0,,,,1900-01-01,1900-01-01,True,,
2277,2908,Q0000639,,,XXXXXXXXXXXA17770,27.0,105.0,2009.0,7.0,76.0,9.0,2021-11-29,2022-03-21,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,12.0,DEL,,,,,,True,Administrator,2021-11-30 01:24:16.417,RSHUKLA,2022-10-16 00:42:03.520,ADsi5zZ3ky9yGUI/J3JWaAIAAACxX/+iT1QOgngDMU+NdB9VwTX3Bkq4lAZNSw7jwgeq3ZnVHZ/pug9hh0p5tZAx/FA=,0.0,,,,1900-01-01,1900-01-01,True,,
2278,2909,Q0000639,,,XXXXXXXXXXX108366,47.0,285.0,2010.0,8.0,76.0,10.0,2021-11-29,2022-03-21,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,11.0,DEL,,,,,,True,Administrator,2021-11-30 01:24:16.420,RSHUKLA,2022-10-16 00:42:03.520,ADsi5zZ3ky9yGUI/J3JWaAIAAAAvchYX0wYZFFiyj2yCROU2T35i1pP6GMb0Sh5nNbL42WynC7KOI68Nd2l1TL75LNc=,0.0,,,,1900-01-01,1900-01-01,True,,
2279,2910,Q0000639,,,XXXXXXXXXXX196225,30.0,157.0,2010.0,8.0,76.0,11.0,2021-11-29,2022-05-31,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,11.0,DEL,,,,,,True,Administrator,2021-11-30 01:24:16.420,RSHUKLA,2022-10-16 00:42:03.520,ADsi5zZ3ky9yGUI/J3JWaAIAAADYG0Fw728j/xgCRjShqa07J0sI6ifIfFgA7jmhnWCmy7pBpUBOR7lzXEtWzYdBKJM=,0.0,,,,1900-01-01,1900-01-01,True,,
2280,2911,Q0000639,,,XXXXXXXXXXX330860,50.0,315.0,2010.0,8.0,76.0,12.0,2021-11-29,2022-11-29,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,11.0,NEW,,,,,,True,Administrator,2021-11-30 01:24:16.420,RSHUKLA,2022-10-16 00:42:03.520,ADsi5zZ3ky9yGUI/J3JWaAIAAAC/dXe7p6tr7jkqW+kxGzlu/5XFblmCs2fW/z8ZRGZSJYxO1nKMINErlfwTN/sliFA=,0.0,,,,1900-01-01,1900-01-01,True,,
2281,2912,Q0000639,,,XXXXXXXXXXXX311637,50.0,315.0,2009.0,7.0,76.0,13.0,2021-11-29,2022-11-29,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,12.0,NEW,,,,,,True,Administrator,2021-11-30 01:24:16.423,RSHUKLA,2022-10-16 00:42:03.520,ADsi5zZ3ky9yGUI/J3JWaAIAAAAtr9eAAKfVokUvjEOZPN8DqKdcVmVYFtwK5Cy+co0M1wQ4kTD4KXvMc/K6C4B9m8s=,0.0,,,,1900-01-01,1900-01-01,True,,
2282,2913,Q0000359,,,XXXXXXXXXXX655678,47.0,285.0,2006.0,8.0,79.0,20.0,2021-11-12,2022-05-19,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,15.0,REP,1837.0,,,,,True,RSHUKLA,2021-11-30 15:01:11.573,INDIAOFFICE,2022-05-16 13:01:38.090,ADsi5zZ3ky9yGUI/J3JWaAIAAAA67J3Q04stIkpeoRea+JCL15mGKgbp/1Ci24twhGmaZJfEyYUw2/UVJGpLnPJMaK0=,0.0,,,,1900-01-01,1900-01-01,True,,
2283,2914,Q0000457,,,XXXXXXXXXXX639917,63.0,369.0,2008.0,5.0,79.0,7.0,2021-11-18,2022-07-02,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,13.0,REP,2152.0,,,,,True,RSHUKLA,2021-11-30 16:02:28.493,INDIAOFFICE1,2022-05-27 10:35:31.060,ADsi5zZ3ky9yGUI/J3JWaAIAAACARoQ2W8PjA/4d5Nn/zHUyBQ4OXGpGF4n+iaR6emCoViMrP9TaR6dkM6iB3OXdSzA=,0.0,,,,1900-01-01,1900-01-01,True,,
2284,2915,Q0000469,,,XXXXXXXXXXX346932,30.0,157.0,2012.0,8.0,79.0,19.0,2021-11-15,2022-07-14,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,9.0,REP,2579.0,,,,,True,RSHUKLA,2021-11-30 16:08:53.440,INDIAOFFICE1,2022-06-22 10:59:27.570,ADsi5zZ3ky9yGUI/J3JWaAIAAACu5GkPdVHt2W8VTA+wvJL3N0F9ztgx0SxJhUxU32MOCRNyE5V1RHuB4tHKbRNC9rg=,0.0,,,,1900-01-01,1900-01-01,True,,
2285,2916,Q0000461,,,XXXXXXXXXXX001907,50.0,312.0,2019.0,5.0,79.0,20.0,2021-11-19,2022-07-12,14.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,2.0,REP,2171.0,,,,,True,RSHUKLA,2021-11-30 16:59:17.573,INDIAOFFICE1,2022-06-30 17:50:42.697,ADsi5zZ3ky9yGUI/J3JWaAIAAADb5wIkbGBOfSBeRlJB3e/Z7h6A+vaRpF3O06RulNEsNIzQcK4Gn91VOg5J5P+1GtY=,0.0,,,,1900-01-01,1900-01-01,True,,
2286,2917,Q0000461,,,XXXXXXXXXXX282709,50.0,312.0,2016.0,5.0,79.0,21.0,2021-11-19,2022-03-29,14.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,5.0,REP,2164.0,,,,,True,RSHUKLA,2021-11-30 17:19:04.727,INDIAOFFICE1,2022-06-30 17:50:42.697,ADsi5zZ3ky9yGUI/J3JWaAIAAAAb+BcwdhGBtTpHXTjjikOO4oDSCrno1JuVIEqN1hqs3dlHmM1fVN4FRDWrDUncPAc=,0.0,,,,1900-01-01,1900-01-01,True,,
2287,2918,Q0000359,,,XXXXXXXXXXX099063,11.0,17.0,2004.0,8.0,79.0,21.0,2021-11-19,2022-05-19,43.0,,False,False,False,,False,False,False,False,False,False,False,,,,,,False,1.0,,17.0,REP,1842.0,,,,,True,RSHUKLA,2021-11-30 17:30:07.937,INDIAOFFICE,2022-05-16 13:01:38.090,ADsi5zZ3ky9yGUI/J3JWaAIAAACIpEndsuHUqdiv+za5jocN8eURmsTkwZYCTsAV+HTEV7JDxX9yR9IN1BOkew3NeRM=,0.0,,,,1900-01-01,1900-01-01,True,,
