,SId,PolicyActivityId,PolicyNumber,DriverId,EffectiveDate,ExpirationDate,TransactionDate,OldDriverId,DriverActivityCode,CreatedBy,CreatedDate,ModifiedBy,ModifiedDate
1147,20211112000007593,Q0000461,21PAT00170,3961,2021-11-11 00:00:00,2022-07-12 00:00:00,2021-11-11,,ADD,RSHUKLA,2021-11-12 11:36:42.813,RSHUKLA,2021-11-12 11:36:42.813
1148,20211115000007693,Q0000578,21NJL00199,3884,2021-10-15 00:00:00,2022-10-15 00:00:00,2021-10-15,,ADD,RSHUKLA,2021-11-16 11:51:48.863,RSHUKLA,2021-11-16 11:51:48.863
1149,20211115000007693,Q0000578,21NJL00199,3885,2021-10-15 00:00:00,2022-10-15 00:00:00,2021-10-15,,ADD,RSHUKLA,2021-11-16 11:51:48.863,RSHUKLA,2021-11-16 11:51:48.863
1150,20211115000007693,Q0000578,21NJL00199,3886,2021-10-15 00:00:00,2022-10-15 00:00:00,2021-10-15,,ADD,RSHUKLA,2021-11-16 11:51:48.863,RSHUKLA,2021-11-16 11:51:48.863
1151,20211116000007702,Q0000605,21NJL00199,3968,2021-10-15 00:00:00,2022-10-15 00:00:00,2021-11-16,,ADD,RSHUKLA,2021-11-16 11:53:19.840,RSHUKLA,2021-11-16 11:53:19.840
1152,20211116000007702,Q0000605,21NJL00199,3969,2021-10-15 00:00:00,2022-10-15 00:00:00,2021-11-16,,ADD,RSHUKLA,2021-11-16 11:53:19.840,RSHUKLA,2021-11-16 11:53:19.840
1153,20211116000007702,Q0000605,21NJL00199,3970,2021-10-15 00:00:00,2022-10-15 00:00:00,2021-11-16,,ADD,RSHUKLA,2021-11-16 11:53:19.840,RSHUKLA,2021-11-16 11:53:19.840
1154,20211124000007909,Q0000612,21NJT00209,4006,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-24,,ADD,Administrator,2021-11-24 07:21:40.483,Administrator,2021-11-24 07:21:40.483
1155,20211124000007909,Q0000612,21NJT00209,4007,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-24,,ADD,Administrator,2021-11-24 07:21:40.483,Administrator,2021-11-24 07:21:40.483
1156,20211124000007909,Q0000612,21NJT00209,4008,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-24,,ADD,Administrator,2021-11-24 07:21:40.483,Administrator,2021-11-24 07:21:40.483
1157,20211124000007909,Q0000612,21NJT00209,4009,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-24,,ADD,Administrator,2021-11-24 07:21:40.483,Administrator,2021-11-24 07:21:40.483
1158,20211124000007909,Q0000612,21NJT00209,4010,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-24,,ADD,Administrator,2021-11-24 07:21:40.483,Administrator,2021-11-24 07:21:40.483
1159,20211124000007909,Q0000612,21NJT00209,4011,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-24,,ADD,Administrator,2021-11-24 07:21:40.483,Administrator,2021-11-24 07:21:40.483
1160,20211124000007909,Q0000612,21NJT00209,4012,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-24,,ADD,Administrator,2021-11-24 07:21:40.483,Administrator,2021-11-24 07:21:40.483
1161,20211124000007909,Q0000612,21NJT00209,4013,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-24,,ADD,Administrator,2021-11-24 07:21:40.483,Administrator,2021-11-24 07:21:40.483
1162,20211124000007909,Q0000612,21NJT00209,4014,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-24,,ADD,Administrator,2021-11-24 07:21:40.483,Administrator,2021-11-24 07:21:40.483
1163,20211124000007909,Q0000612,21NJT00209,4015,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-24,,ADD,Administrator,2021-11-24 07:21:40.483,Administrator,2021-11-24 07:21:40.483
1164,20211124000007909,Q0000612,21NJT00209,4016,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-24,,ADD,Administrator,2021-11-24 07:21:40.483,Administrator,2021-11-24 07:21:40.483
1165,20211124000007909,Q0000612,21NJT00209,4017,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-24,,ADD,Administrator,2021-11-24 07:21:40.483,Administrator,2021-11-24 07:21:40.483
1166,20211124000007909,Q0000612,21NJT00209,4018,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-24,,ADD,Administrator,2021-11-24 07:21:40.483,Administrator,2021-11-24 07:21:40.483
1167,20211124000007909,Q0000612,21NJT00209,4019,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-24,,ADD,Administrator,2021-11-24 07:21:40.483,Administrator,2021-11-24 07:21:40.483
1168,20211124000007909,Q0000612,21NJT00209,4020,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-24,,ADD,Administrator,2021-11-24 07:21:40.483,Administrator,2021-11-24 07:21:40.483
1169,20211124000007909,Q0000612,21NJT00209,4021,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-24,,ADD,Administrator,2021-11-24 07:21:40.483,Administrator,2021-11-24 07:21:40.483
1170,20211124000007909,Q0000612,21NJT00209,4022,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-24,,ADD,Administrator,2021-11-24 07:21:40.483,Administrator,2021-11-24 07:21:40.483
1171,20211124000007909,Q0000612,21NJT00209,4023,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-24,,ADD,Administrator,2021-11-24 07:21:40.483,Administrator,2021-11-24 07:21:40.483
1172,20211124000007909,Q0000612,21NJT00209,4024,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-24,,ADD,Administrator,2021-11-24 07:21:40.483,Administrator,2021-11-24 07:21:40.483
1173,20211124000007909,Q0000612,21NJT00209,4025,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-24,,ADD,Administrator,2021-11-24 07:21:40.483,Administrator,2021-11-24 07:21:40.483
1174,20211124000007909,Q0000612,21NJT00209,4026,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-24,,ADD,Administrator,2021-11-24 07:21:40.483,Administrator,2021-11-24 07:21:40.483
1175,20211124000007909,Q0000612,21NJT00209,4027,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-24,,ADD,Administrator,2021-11-24 07:21:40.483,Administrator,2021-11-24 07:21:40.483
1176,20211124000007970,Q0000627,21NJT00209,4050,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-24,,ADD,Administrator,2021-11-24 07:49:39.127,Administrator,2021-11-24 07:49:39.127
1177,20211124000007970,Q0000627,21NJT00209,4051,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-24,,ADD,Administrator,2021-11-24 07:49:39.127,Administrator,2021-11-24 07:49:39.127
1178,20211124000007970,Q0000627,21NJT00209,4052,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-24,,ADD,Administrator,2021-11-24 07:49:39.127,Administrator,2021-11-24 07:49:39.127
1179,20211124000007970,Q0000627,21NJT00209,4053,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-24,,ADD,Administrator,2021-11-24 07:49:39.127,Administrator,2021-11-24 07:49:39.127
1180,20211124000007970,Q0000627,21NJT00209,4054,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-24,,ADD,Administrator,2021-11-24 07:49:39.127,Administrator,2021-11-24 07:49:39.127
1181,20211124000007970,Q0000627,21NJT00209,4055,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-24,,ADD,Administrator,2021-11-24 07:49:39.127,Administrator,2021-11-24 07:49:39.127
1182,20211124000007970,Q0000627,21NJT00209,4056,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-24,,ADD,Administrator,2021-11-24 07:49:39.127,Administrator,2021-11-24 07:49:39.127
1183,20211124000007970,Q0000627,21NJT00209,4057,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-24,,ADD,Administrator,2021-11-24 07:49:39.127,Administrator,2021-11-24 07:49:39.127
1184,20211124000007970,Q0000627,21NJT00209,4058,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-24,,ADD,Administrator,2021-11-24 07:49:39.127,Administrator,2021-11-24 07:49:39.127
1185,20211124000007970,Q0000627,21NJT00209,4059,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-24,,ADD,Administrator,2021-11-24 07:49:39.127,Administrator,2021-11-24 07:49:39.127
1186,20211124000007970,Q0000627,21NJT00209,4060,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-24,,ADD,Administrator,2021-11-24 07:49:39.127,Administrator,2021-11-24 07:49:39.127
1187,20211124000008095,Q0000631,21NJN00210,4073,2021-11-29 00:00:00,2022-11-29 00:00:00,2021-11-29,,ADD,RSHUKLA,2021-11-24 14:48:15.440,RSHUKLA,2021-11-24 14:48:15.440
1188,20211124000008095,Q0000631,21NJN00210,4074,2021-11-29 00:00:00,2022-11-29 00:00:00,2021-11-29,,ADD,RSHUKLA,2021-11-24 14:48:15.440,RSHUKLA,2021-11-24 14:48:15.440
1189,20211124000008095,Q0000631,21NJN00210,4075,2021-11-29 00:00:00,2022-11-29 00:00:00,2021-11-29,,ADD,RSHUKLA,2021-11-24 14:48:15.440,RSHUKLA,2021-11-24 14:48:15.440
1190,20211124000008095,Q0000631,21NJN00210,4076,2021-11-29 00:00:00,2022-11-29 00:00:00,2021-11-29,,ADD,RSHUKLA,2021-11-24 14:48:15.440,RSHUKLA,2021-11-24 14:48:15.440
1191,20211124000008095,Q0000631,21NJN00210,4077,2021-11-29 00:00:00,2022-11-29 00:00:00,2021-11-29,,ADD,RSHUKLA,2021-11-24 14:48:15.440,RSHUKLA,2021-11-24 14:48:15.440
1192,20211124000008095,Q0000631,21NJN00210,4078,2021-11-29 00:00:00,2022-11-29 00:00:00,2021-11-29,,ADD,RSHUKLA,2021-11-24 14:48:15.440,RSHUKLA,2021-11-24 14:48:15.440
1193,20211124000008095,Q0000631,21NJN00210,4079,2021-11-29 00:00:00,2022-11-29 00:00:00,2021-11-29,,ADD,RSHUKLA,2021-11-24 14:48:15.440,RSHUKLA,2021-11-24 14:48:15.440
1194,20211124000008095,Q0000631,21NJN00210,4080,2021-11-29 00:00:00,2022-11-29 00:00:00,2021-11-29,,ADD,RSHUKLA,2021-11-24 14:48:15.440,RSHUKLA,2021-11-24 14:48:15.440
1195,20211124000008095,Q0000631,21NJN00210,4081,2021-11-29 00:00:00,2022-11-29 00:00:00,2021-11-29,,ADD,RSHUKLA,2021-11-24 14:48:15.440,RSHUKLA,2021-11-24 14:48:15.440
1196,20211124000008095,Q0000631,21NJN00210,4082,2021-11-29 00:00:00,2022-11-29 00:00:00,2021-11-29,,ADD,RSHUKLA,2021-11-24 14:48:15.440,RSHUKLA,2021-11-24 14:48:15.440
1197,20211124000008095,Q0000631,21NJN00210,4083,2021-11-29 00:00:00,2022-11-29 00:00:00,2021-11-29,,ADD,RSHUKLA,2021-11-24 14:48:15.440,RSHUKLA,2021-11-24 14:48:15.440
1198,20211124000008146,Q0000632,21NJN00210,4084,2021-11-29 00:00:00,2022-11-29 00:00:00,2021-11-24,,ADD,RSHUKLA,2021-11-24 15:05:53.920,RSHUKLA,2021-11-24 15:05:53.920
1199,20211124000008146,Q0000632,21NJN00210,4085,2021-11-29 00:00:00,2022-11-29 00:00:00,2021-11-24,,ADD,RSHUKLA,2021-11-24 15:05:53.920,RSHUKLA,2021-11-24 15:05:53.920
1200,20211124000008146,Q0000632,21NJN00210,4086,2021-11-29 00:00:00,2022-11-29 00:00:00,2021-11-24,,ADD,RSHUKLA,2021-11-24 15:05:53.920,RSHUKLA,2021-11-24 15:05:53.920
1201,20211124000008146,Q0000632,21NJN00210,4087,2021-11-29 00:00:00,2022-11-29 00:00:00,2021-11-24,,ADD,RSHUKLA,2021-11-24 15:05:53.920,RSHUKLA,2021-11-24 15:05:53.920
1202,20211124000008146,Q0000632,21NJN00210,4088,2021-11-29 00:00:00,2022-11-29 00:00:00,2021-11-24,,ADD,RSHUKLA,2021-11-24 15:05:53.920,RSHUKLA,2021-11-24 15:05:53.920
1203,20211124000008146,Q0000632,21NJN00210,4089,2021-11-29 00:00:00,2022-11-29 00:00:00,2021-11-24,,ADD,RSHUKLA,2021-11-24 15:05:53.920,RSHUKLA,2021-11-24 15:05:53.920
1204,20211124000008146,Q0000632,21NJN00210,4090,2021-11-29 00:00:00,2022-11-29 00:00:00,2021-11-24,,ADD,RSHUKLA,2021-11-24 15:05:53.920,RSHUKLA,2021-11-24 15:05:53.920
1205,20211124000008146,Q0000632,21NJN00210,4091,2021-11-29 00:00:00,2022-11-29 00:00:00,2021-11-24,,ADD,RSHUKLA,2021-11-24 15:05:53.920,RSHUKLA,2021-11-24 15:05:53.920
1206,20211124000008146,Q0000632,21NJN00210,4092,2021-11-29 00:00:00,2022-11-29 00:00:00,2021-11-24,,ADD,RSHUKLA,2021-11-24 15:05:53.920,RSHUKLA,2021-11-24 15:05:53.920
1207,20211124000008146,Q0000632,21NJN00210,4093,2021-11-29 00:00:00,2022-11-29 00:00:00,2021-11-24,,ADD,RSHUKLA,2021-11-24 15:05:53.920,RSHUKLA,2021-11-24 15:05:53.920
1208,20211124000008146,Q0000632,21NJN00210,4094,2021-11-29 00:00:00,2022-11-29 00:00:00,2021-11-24,,ADD,RSHUKLA,2021-11-24 15:05:53.920,RSHUKLA,2021-11-24 15:05:53.920
1209,20211124000008152,Q0000632,21NJN00210,4084,2021-11-29 00:00:00,2022-11-29 00:00:00,2021-11-29,,ADD,RSHUKLA,2021-11-24 15:37:38.153,RSHUKLA,2021-11-24 15:37:38.153
1210,20211124000008152,Q0000632,21NJN00210,4085,2021-11-29 00:00:00,2022-11-29 00:00:00,2021-11-29,,ADD,RSHUKLA,2021-11-24 15:37:38.153,RSHUKLA,2021-11-24 15:37:38.153
1211,20211124000008152,Q0000632,21NJN00210,4086,2021-11-29 00:00:00,2022-11-29 00:00:00,2021-11-29,,ADD,RSHUKLA,2021-11-24 15:37:38.153,RSHUKLA,2021-11-24 15:37:38.153
1212,20211124000008152,Q0000632,21NJN00210,4087,2021-11-29 00:00:00,2022-11-29 00:00:00,2021-11-29,,ADD,RSHUKLA,2021-11-24 15:37:38.153,RSHUKLA,2021-11-24 15:37:38.153
1213,20211124000008152,Q0000632,21NJN00210,4088,2021-11-29 00:00:00,2022-11-29 00:00:00,2021-11-29,,ADD,RSHUKLA,2021-11-24 15:37:38.153,RSHUKLA,2021-11-24 15:37:38.153
1214,20211124000008152,Q0000632,21NJN00210,4089,2021-11-29 00:00:00,2022-11-29 00:00:00,2021-11-29,,ADD,RSHUKLA,2021-11-24 15:37:38.153,RSHUKLA,2021-11-24 15:37:38.153
1215,20211124000008152,Q0000632,21NJN00210,4090,2021-11-29 00:00:00,2022-11-29 00:00:00,2021-11-29,,ADD,RSHUKLA,2021-11-24 15:37:38.153,RSHUKLA,2021-11-24 15:37:38.153
1216,20211124000008152,Q0000632,21NJN00210,4091,2021-11-29 00:00:00,2022-11-29 00:00:00,2021-11-29,,ADD,RSHUKLA,2021-11-24 15:37:38.153,RSHUKLA,2021-11-24 15:37:38.153
1217,20211124000008152,Q0000632,21NJN00210,4092,2021-11-29 00:00:00,2022-11-29 00:00:00,2021-11-29,,ADD,RSHUKLA,2021-11-24 15:37:38.153,RSHUKLA,2021-11-24 15:37:38.153
1218,20211124000008152,Q0000632,21NJN00210,4093,2021-11-29 00:00:00,2022-11-29 00:00:00,2021-11-29,,ADD,RSHUKLA,2021-11-24 15:37:38.153,RSHUKLA,2021-11-24 15:37:38.153
1219,20211124000008152,Q0000632,21NJN00210,4094,2021-11-29 00:00:00,2022-11-29 00:00:00,2021-11-29,,ADD,RSHUKLA,2021-11-24 15:37:38.153,RSHUKLA,2021-11-24 15:37:38.153
1220,20211124000008177,Q0000627,21NJT00209,4050,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-25,,ADD,Administrator,2021-11-29 05:23:44.573,Administrator,2021-11-29 05:23:44.573
1221,20211124000008177,Q0000627,21NJT00209,4051,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-25,,ADD,Administrator,2021-11-29 05:23:44.573,Administrator,2021-11-29 05:23:44.573
1222,20211124000008177,Q0000627,21NJT00209,4052,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-25,,ADD,Administrator,2021-11-29 05:23:44.573,Administrator,2021-11-29 05:23:44.573
1223,20211124000008177,Q0000627,21NJT00209,4053,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-25,,ADD,Administrator,2021-11-29 05:23:44.573,Administrator,2021-11-29 05:23:44.573
1224,20211124000008177,Q0000627,21NJT00209,4054,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-25,,ADD,Administrator,2021-11-29 05:23:44.573,Administrator,2021-11-29 05:23:44.573
1225,20211124000008177,Q0000627,21NJT00209,4055,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-25,,ADD,Administrator,2021-11-29 05:23:44.573,Administrator,2021-11-29 05:23:44.573
1226,20211124000008177,Q0000627,21NJT00209,4056,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-25,,ADD,Administrator,2021-11-29 05:23:44.573,Administrator,2021-11-29 05:23:44.573
1227,20211124000008177,Q0000627,21NJT00209,4057,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-25,,ADD,Administrator,2021-11-29 05:23:44.573,Administrator,2021-11-29 05:23:44.573
1228,20211124000008177,Q0000627,21NJT00209,4058,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-25,,ADD,Administrator,2021-11-29 05:23:44.573,Administrator,2021-11-29 05:23:44.573
1229,20211124000008177,Q0000627,21NJT00209,4059,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-25,,ADD,Administrator,2021-11-29 05:23:44.573,Administrator,2021-11-29 05:23:44.573
1230,20211124000008177,Q0000627,21NJT00209,4060,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-25,,ADD,Administrator,2021-11-29 05:23:44.573,Administrator,2021-11-29 05:23:44.573
1231,20211124000008177,Q0000627,21NJT00209,4061,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-25,,ADD,Administrator,2021-11-29 05:23:44.573,Administrator,2021-11-29 05:23:44.573
1232,20211124000008177,Q0000627,21NJT00209,4062,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-25,,ADD,Administrator,2021-11-29 05:23:44.573,Administrator,2021-11-29 05:23:44.573
1233,20211124000008177,Q0000627,21NJT00209,4063,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-25,,ADD,Administrator,2021-11-29 05:23:44.573,Administrator,2021-11-29 05:23:44.573
1234,20211124000008177,Q0000627,21NJT00209,4064,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-25,,ADD,Administrator,2021-11-29 05:23:44.573,Administrator,2021-11-29 05:23:44.573
1235,20211124000008177,Q0000627,21NJT00209,4065,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-25,,ADD,Administrator,2021-11-29 05:23:44.573,Administrator,2021-11-29 05:23:44.573
1236,20211124000008177,Q0000627,21NJT00209,4066,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-25,,ADD,Administrator,2021-11-29 05:23:44.573,Administrator,2021-11-29 05:23:44.573
1237,20211124000008177,Q0000627,21NJT00209,4067,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-25,,ADD,Administrator,2021-11-29 05:23:44.573,Administrator,2021-11-29 05:23:44.573
1238,20211124000008177,Q0000627,21NJT00209,4068,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-25,,ADD,Administrator,2021-11-29 05:23:44.573,Administrator,2021-11-29 05:23:44.573
1239,20211124000008177,Q0000627,21NJT00209,4069,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-25,,ADD,Administrator,2021-11-29 05:23:44.573,Administrator,2021-11-29 05:23:44.573
1240,20211124000008177,Q0000627,21NJT00209,4070,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-25,,ADD,Administrator,2021-11-29 05:23:44.573,Administrator,2021-11-29 05:23:44.573
1241,20211124000008177,Q0000627,21NJT00209,4071,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-25,,ADD,Administrator,2021-11-29 05:23:44.573,Administrator,2021-11-29 05:23:44.573
1242,20211129000008193,Q0000635,21NJT00209,4106,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-29,,ADD,Administrator,2021-11-29 05:35:07.480,Administrator,2021-11-29 05:35:07.480
1243,20211129000008193,Q0000635,21NJT00209,4107,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-29,,ADD,Administrator,2021-11-29 05:35:07.480,Administrator,2021-11-29 05:35:07.480
1244,20211124000008171,Q0000633,21NJN00210,4100,2021-11-29 00:00:00,2022-11-29 00:00:00,2021-11-24,,ADD,RSHUKLA,2021-11-24 15:40:20.530,RSHUKLA,2021-11-24 15:40:20.530
1245,20211124000008171,Q0000633,21NJN00210,4101,2021-11-29 00:00:00,2022-11-29 00:00:00,2021-11-24,,ADD,RSHUKLA,2021-11-24 15:40:20.530,RSHUKLA,2021-11-24 15:40:20.530
1246,20211124000008171,Q0000633,21NJN00210,4102,2021-11-29 00:00:00,2022-11-29 00:00:00,2021-11-24,,ADD,RSHUKLA,2021-11-24 15:40:20.530,RSHUKLA,2021-11-24 15:40:20.530
1247,20211124000008171,Q0000633,21NJN00210,4103,2021-11-29 00:00:00,2022-11-29 00:00:00,2021-11-24,,ADD,RSHUKLA,2021-11-24 15:40:20.530,RSHUKLA,2021-11-24 15:40:20.530
1248,20211124000008171,Q0000633,21NJN00210,4104,2021-11-29 00:00:00,2022-11-29 00:00:00,2021-11-24,,ADD,RSHUKLA,2021-11-24 15:40:20.530,RSHUKLA,2021-11-24 15:40:20.530
1249,20211124000008171,Q0000633,21NJN00210,4105,2021-11-29 00:00:00,2022-11-29 00:00:00,2021-11-24,,ADD,RSHUKLA,2021-11-24 15:40:20.530,RSHUKLA,2021-11-24 15:40:20.530
1250,20211129000008211,Q0000636,21NJT00209,4130,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-29,,ADD,Administrator,2021-11-29 05:38:01.600,Administrator,2021-11-29 05:38:01.600
1251,20211129000008211,Q0000636,21NJT00209,4131,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-29,,ADD,Administrator,2021-11-29 05:38:01.600,Administrator,2021-11-29 05:38:01.600
1252,20211129000008211,Q0000636,21NJT00209,4132,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-29,,ADD,Administrator,2021-11-29 05:38:01.600,Administrator,2021-11-29 05:38:01.600
1253,20211129000008211,Q0000636,21NJT00209,4133,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-29,,ADD,Administrator,2021-11-29 05:38:01.600,Administrator,2021-11-29 05:38:01.600
1254,20211129000008211,Q0000636,21NJT00209,4134,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-29,,ADD,Administrator,2021-11-29 05:38:01.600,Administrator,2021-11-29 05:38:01.600
1255,20211129000008211,Q0000636,21NJT00209,4135,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-29,,ADD,Administrator,2021-11-29 05:38:01.600,Administrator,2021-11-29 05:38:01.600
1256,20211129000008211,Q0000636,21NJT00209,4136,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-29,,ADD,Administrator,2021-11-29 05:38:01.600,Administrator,2021-11-29 05:38:01.600
1257,20211129000008211,Q0000636,21NJT00209,4137,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-29,,ADD,Administrator,2021-11-29 05:38:01.600,Administrator,2021-11-29 05:38:01.600
1258,20211129000008211,Q0000636,21NJT00209,4138,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-29,,ADD,Administrator,2021-11-29 05:38:01.600,Administrator,2021-11-29 05:38:01.600
1259,20211129000008213,Q0000636,21NJT00209,4130,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-25,,ADD,Administrator,2021-11-29 05:56:18.753,Administrator,2021-11-29 05:56:18.753
1260,20211129000008211,Q0000636,21NJT00209,4140,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-29,,ADD,Administrator,2021-11-29 05:38:01.600,Administrator,2021-11-29 05:38:01.600
1261,20211129000008211,Q0000636,21NJT00209,4141,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-29,,ADD,Administrator,2021-11-29 05:38:01.600,Administrator,2021-11-29 05:38:01.600
1262,20211129000008211,Q0000636,21NJT00209,4142,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-29,,ADD,Administrator,2021-11-29 05:38:01.600,Administrator,2021-11-29 05:38:01.600
1263,20211129000008211,Q0000636,21NJT00209,4143,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-29,,ADD,Administrator,2021-11-29 05:38:01.600,Administrator,2021-11-29 05:38:01.600
1264,20211129000008211,Q0000636,21NJT00209,4144,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-29,,ADD,Administrator,2021-11-29 05:38:01.600,Administrator,2021-11-29 05:38:01.600
1265,20211129000008211,Q0000636,21NJT00209,4145,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-29,,ADD,Administrator,2021-11-29 05:38:01.600,Administrator,2021-11-29 05:38:01.600
1266,20211129000008211,Q0000636,21NJT00209,4146,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-29,,ADD,Administrator,2021-11-29 05:38:01.600,Administrator,2021-11-29 05:38:01.600
1267,20211129000008211,Q0000636,21NJT00209,4147,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-29,,ADD,Administrator,2021-11-29 05:38:01.600,Administrator,2021-11-29 05:38:01.600
1268,20211129000008211,Q0000636,21NJT00209,4148,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-29,,ADD,Administrator,2021-11-29 05:38:01.600,Administrator,2021-11-29 05:38:01.600
1269,20211129000008211,Q0000636,21NJT00209,4149,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-29,,ADD,Administrator,2021-11-29 05:38:01.600,Administrator,2021-11-29 05:38:01.600
1270,20211129000008211,Q0000636,21NJT00209,4150,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-29,,ADD,Administrator,2021-11-29 05:38:01.600,Administrator,2021-11-29 05:38:01.600
1271,20211129000008211,Q0000636,21NJT00209,4151,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-29,,ADD,Administrator,2021-11-29 05:38:01.600,Administrator,2021-11-29 05:38:01.600
1272,20211129000008211,Q0000636,21NJT00209,4152,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-29,,ADD,Administrator,2021-11-29 05:38:01.600,Administrator,2021-11-29 05:38:01.600
1273,20211129000008213,Q0000636,21NJT00209,4131,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-25,,ADD,Administrator,2021-11-29 05:56:18.753,Administrator,2021-11-29 05:56:18.753
1274,20211129000008213,Q0000636,21NJT00209,4132,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-25,,ADD,Administrator,2021-11-29 05:56:18.753,Administrator,2021-11-29 05:56:18.753
1275,20211129000008213,Q0000636,21NJT00209,4133,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-25,,ADD,Administrator,2021-11-29 05:56:18.753,Administrator,2021-11-29 05:56:18.753
1276,20211129000008213,Q0000636,21NJT00209,4134,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-25,,ADD,Administrator,2021-11-29 05:56:18.753,Administrator,2021-11-29 05:56:18.753
1277,20211129000008213,Q0000636,21NJT00209,4135,2021-11-25 00:00:00,2022-11-25 00:00:00,2021-11-25,,ADD,Administrator,2021-11-29 05:56:18.753,Administrator,2021-11-29 05:56:18.753
