,SId,PolicyActivityID,PolicyNumber,EffectiveDate,TransactionCode,EndorsementReason,EndorsementRemarks,ProcessDate,ProrateFactor,WrittenPremium,CreatedBy,CreatedDate,ModifiedBy,ModifiedDate
3358,20230403000001863,Q0001105,23NJN00221,2023-04-03 00:00:00,END,MULTIPLE ENDORSEMENT,add vehicle ,2023-04-03 00:00:00.000,0.821918,7422.12,INDIAOFFICE1,2023-04-03 14:57:34.980,INDIAOFFICE1,2023-04-03 14:57:34.980
3359,20230403000001867,Q0000951,22NJN00200,2023-04-03 00:00:00,END,MULTIPLE ENDORSEMENT,ADD DRIVER,2023-04-03 00:00:00.000,0.575342,0.0,INDIAOFFICE1,2023-04-03 15:01:27.097,INDIAOFFICE1,2023-04-03 15:01:27.097
3360,20230403000001871,Q0000802,22NJT00249,2023-04-03 00:00:00,END,MULTIPLE ENDORSEMENT,ADD DRIVER ,2023-04-03 00:00:00.000,0.243836,0.0,INDIAOFFICE1,2023-04-03 15:40:41.147,INDIAOFFICE1,2023-04-03 15:40:41.147
3361,20230403000001874,Q0000976,22NJT00209,2023-04-03 00:00:00,END,MULTIPLE ENDORSEMENT,add driver ,2023-04-03 00:00:00.000,0.646575,0.0,INDIAOFFICE1,2023-04-03 17:01:51.190,INDIAOFFICE1,2023-04-03 17:01:51.190
3362,20230403000001877,Q0000994,22NJT00290,2023-03-28 00:00:00,CAN,Insureds Request Replaced Coverage,,2023-03-28 00:00:00.000,0.29589,-6384.54,RSHUKLA,2023-04-04 10:40:57.023,RSHUKLA,2023-04-04 10:40:57.023
3363,20230405000001892,Q0000952,22NJN00278,2023-04-03 00:00:00,END,MULTIPLE ENDORSEMENT,add vehicle ,2023-04-03 00:00:00.000,0.569863,5636.25,INDIAOFFICE1,2023-04-05 10:41:35.357,INDIAOFFICE1,2023-04-05 10:41:35.357
3364,20230405000001902,Q0000846,22NJT00262,2023-04-03 00:00:00,END,MULTIPLE ENDORSEMENT,add vehicle ,2023-04-03 00:00:00.000,0.350685,2601.06,INDIAOFFICE1,2023-04-05 10:47:35.010,INDIAOFFICE1,2023-04-05 10:47:35.010
3365,20230405000001915,Q0000754,22NJN00235,2023-04-03 00:00:00,END,MULTIPLE ENDORSEMENT,add vehicle ,2023-04-03 00:00:00.000,0.032877,679.06,INDIAOFFICE1,2023-04-05 10:53:51.380,INDIAOFFICE1,2023-04-05 10:53:51.380
3366,20230405000001919,Q0001115,22NJT00185 ,2023-04-04 00:00:00,END,MULTIPLE ENDORSEMENT,DELETE VEHICLE ,2023-04-04 00:00:00.000,0.408219,-1866.72,INDIAOFFICE1,2023-04-05 11:03:32.400,INDIAOFFICE1,2023-04-05 11:03:32.400
3367,20230405000001926,Q0000916,22NJT00193,2023-04-04 00:00:00,END,MULTIPLE ENDORSEMENT,ADD VEHICLE ,2023-04-04 00:00:00.000,0.490411,2161.63,INDIAOFFICE1,2023-04-05 11:08:47.093,INDIAOFFICE1,2023-04-05 11:08:47.093
3368,20230405000001927,Q0000754,22NJN00235,2023-04-03 00:00:00,END,MULTIPLE ENDORSEMENT,DELETE VEHICLE ,2023-04-03 00:00:00.000,0.032877,-679.06,INDIAOFFICE1,2023-04-05 11:21:54.563,INDIAOFFICE1,2023-04-05 11:21:54.563
3369,20230405000001935,Q0000754,22NJN00235,2023-04-05 00:00:00,END,MULTIPLE ENDORSEMENT,ADD VEHICLE ,2023-04-05 00:00:00.000,0.027397,565.9,INDIAOFFICE1,2023-04-05 11:25:09.780,INDIAOFFICE1,2023-04-05 11:25:09.780
3370,20230405000001939,Q0001115,22NJT00185 ,2023-04-05 00:00:00,END,MULTIPLE ENDORSEMENT,DELETE VEHICLE ,2023-04-05 00:00:00.000,0.405479,-1854.18,INDIAOFFICE1,2023-04-05 12:13:53.883,INDIAOFFICE1,2023-04-05 12:13:53.883
3371,20230405000001946,Q0001115,22NJT00185 ,2023-04-05 00:00:00,END,MULTIPLE ENDORSEMENT,REPLACE VEHICLE,2023-04-05 00:00:00.000,0.405479,-0.01,INDIAOFFICE1,2023-04-05 12:48:31.140,INDIAOFFICE1,2023-04-05 12:48:31.140
3372,20230405000001958,Q0000759,22NJT000145 ,2023-04-06 00:00:00,END,MULTIPLE ENDORSEMENT,REPALCE VEHICLE ,2023-04-06 00:00:00.000,0.065753,-0.01,INDIAOFFICE1,2023-04-05 16:02:25.053,INDIAOFFICE1,2023-04-05 16:02:25.053
3373,20230406000001966,Q0001176,23NJN00232,2023-04-06 00:00:00,NBS,NBS,New Business,2023-04-06 00:00:00.000,1.0,17627.02,KFORTE,2023-04-06 14:19:06.623,KFORTE,2023-04-06 14:19:06.623
3374,20230406000001979,Q0001105,23NJN00221,2023-04-06 00:00:00,END,MULTIPLE ENDORSEMENT,add vehicle ,2023-04-06 00:00:00.000,0.813699,14695.8,INDIAOFFICE1,2023-04-06 15:36:39.400,INDIAOFFICE1,2023-04-06 15:36:39.400
3375,20230407000002025,Q0001186,23VAN00081,2023-04-14 00:00:00,NBS,NBS,New Business,2023-04-07 00:00:00.000,1.0,11411.22,KFORTE,2023-04-07 10:40:27.473,KFORTE,2023-04-07 10:40:27.473
3376,20230407000002042,Q0001185,23ORT00082,2023-04-14 00:00:00,NBS,NBS,New Business,2023-04-07 00:00:00.000,1.0,19720.96,KFORTE,2023-04-07 11:22:43.480,KFORTE,2023-04-07 11:22:43.480
3377,20230410000002097,Q0000813,22PAT00170,2023-04-06 00:00:00,END,MULTIPLE ENDORSEMENT,add driver ,2023-04-06 00:00:00.000,0.265753,0.0,INDIAOFFICE1,2023-04-10 10:29:32.520,INDIAOFFICE1,2023-04-10 10:29:32.520
3378,20230410000002102,Q0000781,22ALT00242,2023-04-07 00:00:00,END,MULTIPLE ENDORSEMENT,REPLACE VEHICLE ,2023-04-07 00:00:00.000,0.153425,0.01,INDIAOFFICE1,2023-04-10 10:38:26.183,INDIAOFFICE1,2023-04-10 10:38:26.183
3379,20230410000002106,Q0001115,22NJT00185 ,2023-04-10 00:00:00,END,MULTIPLE ENDORSEMENT,DELETE VEHICLE ,2023-04-10 00:00:00.000,0.391781,-1791.53,INDIAOFFICE1,2023-04-10 10:42:36.303,INDIAOFFICE1,2023-04-10 10:42:36.303
3380,20230410000002129,Q0001187,23NJN00234,2023-04-07 00:00:00,NBS,NBS,New Business,2023-04-10 00:00:00.000,1.0,188514.36,KFORTE,2023-04-10 10:46:29.177,KFORTE,2023-04-10 10:46:29.177
3381,20230410000002144,Q0001094,22NJN00255,2023-04-10 00:00:00,END,MULTIPLE ENDORSEMENT,add driver ,2023-04-10 00:00:00.000,0.290411,0.0,INDIAOFFICE1,2023-04-10 16:19:55.420,INDIAOFFICE1,2023-04-10 16:19:55.420
3382,20230410000002151,Q0001032,22CAN00216,2023-01-03 00:00:00,END,MULTIPLE ENDORSEMENT,Change vin number,2023-01-03 00:00:00.000,1.0,0.0,RSHUKLA,2023-04-10 17:22:52.147,RSHUKLA,2023-04-10 17:22:52.147
3383,20230411000002156,Q0000813,22PAT00170,2023-04-10 00:00:00,END,MULTIPLE ENDORSEMENT,add driver ,2023-04-10 00:00:00.000,0.254795,0.0,INDIAOFFICE1,2023-04-11 11:40:50.780,INDIAOFFICE1,2023-04-11 11:40:50.780
3384,20230411000002158,Q0000813,22PAT00170,2023-04-10 00:00:00,END,MULTIPLE ENDORSEMENT,DELETE DRIVER ,2023-04-10 00:00:00.000,0.254795,0.0,INDIAOFFICE1,2023-04-11 11:43:56.000,INDIAOFFICE1,2023-04-11 11:43:56.000
3385,20230411000002160,Q0001007,22PAT00063,2023-04-10 00:00:00,END,MULTIPLE ENDORSEMENT,DELETE DRIVER ,2023-04-10 00:00:00.000,0.679452,0.0,INDIAOFFICE1,2023-04-11 11:47:34.320,INDIAOFFICE1,2023-04-11 11:47:34.320
3386,20230411000002164,Q0000802,22NJT00249,2023-04-11 00:00:00,END,MULTIPLE ENDORSEMENT,ADD DRIVER ,2023-04-11 00:00:00.000,0.221918,0.0,INDIAOFFICE1,2023-04-11 11:52:00.863,INDIAOFFICE1,2023-04-11 11:52:00.863
3387,20230412000002166,Q0000799,22NJT00248,2023-03-31 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2023-03-31 00:00:00.000,0.232877,0.0,RSHUKLA,2023-04-12 11:57:30.297,RSHUKLA,2023-04-12 11:57:30.297
3388,20230412000002170,Q0000941,22NJL00276,2023-04-11 00:00:00,END,MULTIPLE ENDORSEMENT,ADD DRIVER,2023-04-11 00:00:00.000,0.517808,0.0,INDIAOFFICE1,2023-04-12 12:01:46.440,INDIAOFFICE1,2023-04-12 12:01:46.440
3389,20230412000002173,Q0000963,22CAN00282,2023-04-11 00:00:00,END,MULTIPLE ENDORSEMENT,DELETE VEHICLES,2023-04-11 00:00:00.000,0.594521,-14224.17,INDIAOFFICE1,2023-04-12 13:02:25.700,INDIAOFFICE1,2023-04-12 13:02:25.700
3390,20230412000002178,Q0000916,22NJT00193,2023-04-12 00:00:00,END,MULTIPLE ENDORSEMENT,ADD DRIVER,2023-04-12 00:00:00.000,0.468493,0.0,INDIAOFFICE1,2023-04-12 15:13:16.527,INDIAOFFICE1,2023-04-12 15:13:16.527
3391,20230412000002191,Q0001007,22PAT00063,2023-04-11 00:00:00,END,MULTIPLE ENDORSEMENT,delete driver ,2023-04-11 00:00:00.000,0.676712,0.0,INDIAOFFICE1,2023-04-12 16:45:17.300,INDIAOFFICE1,2023-04-12 16:45:17.300
3392,20230412000002195,Q0000818,22NJT00172,2023-04-12 00:00:00,END,MULTIPLE ENDORSEMENT,ADD DRIVER ,2023-04-12 00:00:00.000,0.254795,0.0,INDIAOFFICE1,2023-04-12 16:57:47.637,INDIAOFFICE1,2023-04-12 16:57:47.637
3393,20230413000002199,Q0000754,22NJN00235,2023-04-12 00:00:00,END,MULTIPLE ENDORSEMENT,DELETE DRIVER ,2023-04-12 00:00:00.000,0.008219,0.0,INDIAOFFICE1,2023-04-13 11:12:40.540,INDIAOFFICE1,2023-04-13 11:12:40.540
3394,20230413000002203,Q0001007,22PAT00063,2023-04-11 00:00:00,END,MULTIPLE ENDORSEMENT,add driver ,2023-04-11 00:00:00.000,0.676712,0.0,INDIAOFFICE1,2023-04-13 11:32:50.923,INDIAOFFICE1,2023-04-13 11:32:50.923
3395,20230413000002206,Q0001024,22AZT00065,2023-04-13 00:00:00,END,MULTIPLE ENDORSEMENT,ADD DRIVER ,2023-04-13 00:00:00.000,0.70411,0.0,INDIAOFFICE1,2023-04-13 11:38:36.253,INDIAOFFICE1,2023-04-13 11:38:36.253
3396,20230413000002210,Q0001094,22NJN00255,2023-04-13 00:00:00,END,MULTIPLE ENDORSEMENT,ADD DRIVER ,2023-04-13 00:00:00.000,0.282192,0.0,INDIAOFFICE1,2023-04-13 11:47:11.737,INDIAOFFICE1,2023-04-13 11:47:11.737
3397,20230413000002219,Q0000820,22NJT00174,2023-04-04 00:00:00,END,MULTIPLE ENDORSEMENT,Change of Insured name add additional company name,2023-04-04 00:00:00.000,0.282192,0.0,RSHUKLA,2023-04-13 14:01:58.147,RSHUKLA,2023-04-13 14:01:58.147
3398,20230413000002225,Q0000818,22NJT00172,2023-03-29 00:00:00,END,MULTIPLE ENDORSEMENT,Add additional Name Insured change of name,2023-03-29 00:00:00.000,0.293151,0.0,RSHUKLA,2023-04-13 14:15:14.470,RSHUKLA,2023-04-13 14:15:14.470
3399,20230414000002232,Q0000963,22CAN00282,2023-04-05 00:00:00,END,MULTIPLE ENDORSEMENT,ADD DRIVER,2023-04-05 00:00:00.000,0.610959,0.0,INDIAOFFICE1,2023-04-14 11:55:04.273,INDIAOFFICE1,2023-04-14 11:55:04.273
3400,20230414000002236,Q0000938,22NJN00275,2023-04-06 00:00:00,END,MULTIPLE ENDORSEMENT,ADD DRIVER,2023-04-06 00:00:00.000,0.528767,0.0,INDIAOFFICE1,2023-04-14 14:17:50.523,INDIAOFFICE1,2023-04-14 14:17:50.523
3401,20230414000002240,Q0000976,22NJT00209,2023-04-14 00:00:00,END,MULTIPLE ENDORSEMENT,ADD DRIVER ,2023-04-14 00:00:00.000,0.616438,0.0,INDIAOFFICE1,2023-04-14 15:33:04.637,INDIAOFFICE1,2023-04-14 15:33:04.637
3402,20230414000002244,Q0000818,22NJT00172,2023-04-06 00:00:00,END,MULTIPLE ENDORSEMENT,ADD DRIVER ,2023-04-06 00:00:00.000,0.271233,0.0,INDIAOFFICE1,2023-04-14 15:54:35.933,INDIAOFFICE1,2023-04-14 15:54:35.933
3403,20230414000002249,Q0001032,22CAN00216,2023-04-07 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2023-04-07 00:00:00.000,0.742466,0.0,RSHUKLA,2023-04-14 17:43:14.777,RSHUKLA,2023-04-14 17:43:14.777
3404,20230414000002254,Q0001032,22CAN00216,2023-04-07 00:00:00,END,MULTIPLE ENDORSEMENT,ADD DRIVER,2023-04-07 00:00:00.000,0.742466,0.0,INDIAOFFICE1,2023-04-14 17:52:04.193,INDIAOFFICE1,2023-04-14 17:52:04.193
3405,20230414000002259,Q0001164,23CAN00305,2023-04-14 00:00:00,END,MULTIPLE ENDORSEMENT,replace driver ,2023-04-14 00:00:00.000,0.953425,0.0,INDIAOFFICE1,2023-04-14 17:57:56.690,INDIAOFFICE1,2023-04-14 17:57:56.690
3406,20230414000002266,Q0001164,23CAN00305,2023-04-14 00:00:00,END,MULTIPLE ENDORSEMENT,replace vehicle ,2023-04-14 00:00:00.000,0.953425,-0.01,INDIAOFFICE1,2023-04-14 18:00:24.500,INDIAOFFICE1,2023-04-14 18:00:24.500
3407,20230416000002273,Q0000754,22NJN00235,2023-04-10 00:00:00,END,MULTIPLE ENDORSEMENT,Add Vehicle,2023-04-10 00:00:00.000,0.013699,141.47,RSHUKLA,2023-04-16 01:10:03.913,RSHUKLA,2023-04-16 01:10:03.913
3408,20230416000002277,Q0000916,22NJT00193,2023-04-11 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2023-04-11 00:00:00.000,0.471233,0.0,RSHUKLA,2023-04-16 01:48:08.343,RSHUKLA,2023-04-16 01:48:08.343
3409,20230416000002279,Q0000799,22NJT00248,2023-04-11 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2023-04-11 00:00:00.000,0.20274,0.0,RSHUKLA,2023-04-16 01:59:03.600,RSHUKLA,2023-04-16 01:59:03.600
3410,20230416000002283,Q0001115,22NJT00185 ,2023-04-11 00:00:00,END,MULTIPLE ENDORSEMENT,Add Driver,2023-04-11 00:00:00.000,0.389041,0.0,RSHUKLA,2023-04-16 02:11:11.897,RSHUKLA,2023-04-16 02:11:11.897
3411,20230417000002287,Q0000818,22NJT00172,2023-04-11 00:00:00,END,MULTIPLE ENDORSEMENT,add driver ,2023-04-11 00:00:00.000,0.257534,0.0,INDIAOFFICE1,2023-04-17 10:56:55.960,INDIAOFFICE1,2023-04-17 10:56:55.960
3412,20230417000002290,Q0000818,22NJT00172,2023-04-11 00:00:00,END,MULTIPLE ENDORSEMENT,delete driver ,2023-04-11 00:00:00.000,0.257534,0.0,INDIAOFFICE1,2023-04-17 11:14:33.700,INDIAOFFICE1,2023-04-17 11:14:33.700
3413,20230417000002297,Q0001155,23NJN00229 ,2023-04-17 00:00:00,END,MULTIPLE ENDORSEMENT,REPLACE VEHICLE ,2023-04-17 00:00:00.000,0.887671,-0.01,INDIAOFFICE1,2023-04-17 11:26:28.260,INDIAOFFICE1,2023-04-17 11:26:28.260
3414,20230417000002303,Q0000796,22NJN00247,2023-04-17 00:00:00,END,MULTIPLE ENDORSEMENT,ADD DRIVER ,2023-04-17 00:00:00.000,0.172603,0.0,INDIAOFFICE1,2023-04-17 12:05:17.130,INDIAOFFICE1,2023-04-17 12:05:17.130
3415,20230417000002309,Q0000783,22CAN00244,2023-01-20 00:00:00,END,MULTIPLE ENDORSEMENT,Add Additional Insured,2023-01-20 00:00:00.000,0.367123,0.0,RSHUKLA,2023-04-17 13:26:00.510,RSHUKLA,2023-04-17 13:26:00.510
3416,20230417000002316,Q0001004,22CTN00213,2023-04-17 00:00:00,END,MULTIPLE ENDORSEMENT,ADD VEHICLE ,2023-04-17 00:00:00.000,0.673973,6775.71,INDIAOFFICE1,2023-04-17 15:42:46.297,INDIAOFFICE1,2023-04-17 15:42:46.297
3417,20230417000002323,Q0001114,23NJN00217,2023-04-17 00:00:00,END,MULTIPLE ENDORSEMENT,REPLACE VEHICLE ,2023-04-17 00:00:00.000,0.739726,-0.01,INDIAOFFICE1,2023-04-17 15:56:54.823,INDIAOFFICE1,2023-04-17 15:56:54.823
3418,20230417000002327,Q0000802,22NJT00249,2023-04-17 00:00:00,END,MULTIPLE ENDORSEMENT,ADD DRIVER ,2023-04-17 00:00:00.000,0.205479,0.0,INDIAOFFICE1,2023-04-17 16:33:29.000,INDIAOFFICE1,2023-04-17 16:33:29.000
3419,20230417000002329,Q0001094,22NJN00255,2023-04-10 00:00:00,END,MULTIPLE ENDORSEMENT,add driver ,2023-04-10 00:00:00.000,0.290411,0.0,INDIAOFFICE1,2023-04-17 17:57:40.737,INDIAOFFICE1,2023-04-17 17:57:40.737
3420,20230418000002334,Q0000813,22PAT00170,2023-04-17 00:00:00,END,MULTIPLE ENDORSEMENT,add driver ,2023-04-17 00:00:00.000,0.235616,0.0,INDIAOFFICE1,2023-04-18 10:50:55.240,INDIAOFFICE1,2023-04-18 10:50:55.240
3421,120190927000002638,CS000000078,19AZT00013,2019-03-15 12:00:00,NBS,NBS,New Business Binding,2019-09-27 12:00:00.000,0.0,0.0,SYSTEM,2019-09-27 00:00:00.000,SYSTEM,2019-09-27 00:00:00.000
3422,120190927000002650,CS000000074,19AZT00012,2019-03-15 12:00:00,NBS,NBS,New Business Binding,2019-09-27 12:00:00.000,0.0,0.0,SYSTEM,2019-09-27 00:00:00.000,SYSTEM,2019-09-27 00:00:00.000
3423,120190927000002653,CS000000089,19AZT00021,2019-04-03 12:00:00,NBS,NBS,New Business Binding,2019-09-27 12:00:00.000,0.0,0.0,SYSTEM,2019-09-27 00:00:00.000,SYSTEM,2019-09-27 00:00:00.000
3424,120190927000002662,CS000000046,19AZT00007,2019-03-15 12:00:00,NBS,NBS,New Business Binding,2019-09-27 12:00:00.000,0.0,0.0,SYSTEM,2019-09-27 00:00:00.000,SYSTEM,2019-09-27 00:00:00.000
3425,120190927000002665,CS000000088,19AZT00020,2019-04-01 12:00:00,NBS,NBS,New Business Binding,2019-09-27 12:00:00.000,0.0,0.0,SYSTEM,2019-09-27 00:00:00.000,SYSTEM,2019-09-27 00:00:00.000
3426,120190927000002673,CS000000057,19CAT00036,2019-05-13 12:00:00,NBS,NBS,New Business Binding,2019-09-27 12:00:00.000,0.0,0.0,SYSTEM,2019-09-27 00:00:00.000,SYSTEM,2019-09-27 00:00:00.000
3427,120190927000002740,CS000000028,19CAT00049,2019-06-01 12:00:00,NBS,NBS,New Business Binding,2019-09-27 12:00:00.000,0.0,0.0,SYSTEM,2019-09-27 00:00:00.000,SYSTEM,2019-09-27 00:00:00.000
3428,120190927000002755,CS000000133,19CAT00062,2019-07-22 12:00:00,NBS,NBS,New Business Binding,2019-09-27 12:00:00.000,0.0,0.0,SYSTEM,2019-09-27 00:00:00.000,SYSTEM,2019-09-27 00:00:00.000
3429,120190927000002774,CS000000098,19TXT00050,2019-06-11 12:00:00,NBS,NBS,New Business Binding,2019-09-27 12:00:00.000,0.0,0.0,SYSTEM,2019-09-27 00:00:00.000,SYSTEM,2019-09-27 00:00:00.000
3430,120190930000003035,CS000000008,19TXT00001,2019-03-09 12:00:00,NBS,NBS,New Business Binding,2019-09-30 12:00:00.000,0.0,0.0,SYSTEM,2019-09-30 00:00:00.000,SYSTEM,2019-09-30 00:00:00.000
3431,120190930000003040,CS000000017,19CAT00029,2019-05-01 12:00:00,NBS,NBS,New Business Binding,2019-09-30 12:00:00.000,0.0,0.0,SYSTEM,2019-09-30 00:00:00.000,SYSTEM,2019-09-30 00:00:00.000
3432,120190930000003040,CS000000017,19CAT00029,2019-05-01 12:00:00,NBS,NBS,New Business Binding,2019-09-30 12:00:00.000,0.0,0.0,SYSTEM,2019-09-30 00:00:00.000,SYSTEM,2019-09-30 00:00:00.000
3433,120190930000003052,CS000000023,19AZT00002,2019-03-15 12:00:00,NBS,NBS,New Business Binding,2019-09-30 12:00:00.000,0.0,0.0,SYSTEM,2019-09-30 00:00:00.000,SYSTEM,2019-09-30 00:00:00.000
3434,120190930000003071,CS000000030,19AZT00003,2019-03-15 12:00:00,NBS,NBS,New Business Binding,2019-09-30 12:00:00.000,0.0,0.0,SYSTEM,2019-09-30 00:00:00.000,SYSTEM,2019-09-30 00:00:00.000
3435,120190930000003085,CS000000033,19AZT00004,2019-03-15 12:00:00,NBS,NBS,New Business Binding,2019-09-30 12:00:00.000,0.0,0.0,SYSTEM,2019-09-30 00:00:00.000,SYSTEM,2019-09-30 00:00:00.000
3436,120190930000003118,CS000000040,19CAT00031,2019-05-04 12:00:00,NBS,NBS,New Business Binding,2019-09-30 12:00:00.000,0.0,0.0,SYSTEM,2019-09-30 00:00:00.000,SYSTEM,2019-09-30 00:00:00.000
3437,120190930000003138,CS000000043,19AZT00005,2019-03-15 12:00:00,NBS,NBS,New Business Binding,2019-09-30 12:00:00.000,0.0,0.0,SYSTEM,2019-09-30 00:00:00.000,SYSTEM,2019-09-30 00:00:00.000
3438,120190930000003143,CS000000055,19TXT00039,2019-05-15 12:00:00,NBS,NBS,New Business Binding,2019-09-30 12:00:00.000,0.0,0.0,SYSTEM,2019-09-30 00:00:00.000,SYSTEM,2019-09-30 00:00:00.000
3439,120190930000003153,CS000000058,19AZT00008,2019-03-15 12:00:00,NBS,NBS,New Business Binding,2019-09-30 12:00:00.000,0.0,0.0,SYSTEM,2019-09-30 00:00:00.000,SYSTEM,2019-09-30 00:00:00.000
3440,120190930000003167,CS000000067,19AZT00009,2019-08-25 12:00:00,NBS,NBS,New Business Binding,2019-09-30 12:00:00.000,0.0,0.0,SYSTEM,2019-09-30 00:00:00.000,SYSTEM,2019-09-30 00:00:00.000
3441,120190930000003186,CS000000070,19AZT00010,2019-03-15 12:00:00,NBS,NBS,New Business Binding,2019-09-30 12:00:00.000,0.0,0.0,SYSTEM,2019-09-30 00:00:00.000,SYSTEM,2019-09-30 00:00:00.000
3442,120190930000003224,CS000000083,19TXT00018,2019-03-27 12:00:00,NBS,NBS,New Business Binding,2019-09-30 12:00:00.000,0.0,0.0,SYSTEM,2019-09-30 00:00:00.000,SYSTEM,2019-09-30 00:00:00.000
3443,120190930000003242,CS000000084,19CAT00037,2019-05-13 12:00:00,NBS,NBS,New Business Binding,2019-09-30 12:00:00.000,0.0,0.0,SYSTEM,2019-09-30 00:00:00.000,SYSTEM,2019-09-30 00:00:00.000
3444,120190930000003247,CS000000085,19AZT00014,2019-03-15 12:00:00,NBS,NBS,New Business Binding,2019-09-30 12:00:00.000,0.0,0.0,SYSTEM,2019-09-30 00:00:00.000,SYSTEM,2019-09-30 00:00:00.000
3445,120190930000003266,CS000000086,19TXT00023,2019-04-08 12:00:00,NBS,NBS,New Business Binding,2019-09-30 12:00:00.000,0.0,0.0,SYSTEM,2019-09-30 00:00:00.000,SYSTEM,2019-09-30 00:00:00.000
3446,120190930000003283,CS000000087,19AZT00015,2019-03-20 12:00:00,NBS,NBS,New Business Binding,2019-09-30 12:00:00.000,0.0,0.0,SYSTEM,2019-09-30 00:00:00.000,SYSTEM,2019-09-30 00:00:00.000
3447,120190930000003300,CS000000094,19AZT00022,2019-04-05 12:00:00,NBS,NBS,New Business Binding,2019-09-30 12:00:00.000,0.0,0.0,SYSTEM,2019-09-30 00:00:00.000,SYSTEM,2019-09-30 00:00:00.000
3448,120190930000003317,CS000000095,19AZT00024,2019-04-18 12:00:00,NBS,NBS,New Business Binding,2019-09-30 12:00:00.000,0.0,0.0,SYSTEM,2019-09-30 00:00:00.000,SYSTEM,2019-09-30 00:00:00.000
3449,120190930000003338,CS000000100,19AZT00025,2019-04-18 12:00:00,NBS,NBS,New Business Binding,2019-09-30 12:00:00.000,0.0,0.0,SYSTEM,2019-09-30 00:00:00.000,SYSTEM,2019-09-30 00:00:00.000
3450,120190930000003355,CS000000101,19AZT00026,2019-04-18 12:00:00,NBS,NBS,New Business Binding,2019-09-30 12:00:00.000,0.0,0.0,SYSTEM,2019-09-30 00:00:00.000,SYSTEM,2019-09-30 00:00:00.000
3451,120190930000003375,CS000000102,19AZT00027,2019-04-18 12:00:00,NBS,NBS,New Business Binding,2019-09-30 12:00:00.000,0.0,0.0,SYSTEM,2019-09-30 00:00:00.000,SYSTEM,2019-09-30 00:00:00.000
3452,120190930000003385,CS000000107,19TXT00033,2019-05-08 12:00:00,NBS,NBS,New Business Binding,2019-09-30 12:00:00.000,0.0,0.0,SYSTEM,2019-09-30 00:00:00.000,SYSTEM,2019-09-30 00:00:00.000
3453,120190930000003385,CS000000107,19TXT00033,2019-05-08 12:00:00,NBS,NBS,New Business Binding,2019-09-30 12:00:00.000,0.0,0.0,SYSTEM,2019-09-30 00:00:00.000,SYSTEM,2019-09-30 00:00:00.000
3454,120190930000003402,CS000000108,19AZT00034,2019-05-13 12:00:00,NBS,NBS,New Business Binding,2019-09-30 12:00:00.000,0.0,0.0,SYSTEM,2019-09-30 00:00:00.000,SYSTEM,2019-09-30 00:00:00.000
3455,120190930000003412,CS000000111,19AZT00046,2019-05-22 12:00:00,NBS,NBS,New Business Binding,2019-09-30 12:00:00.000,0.0,0.0,SYSTEM,2019-09-30 00:00:00.000,SYSTEM,2019-09-30 00:00:00.000
3456,120190930000003442,CS000000116,19AZT00011,2019-03-15 12:00:00,NBS,NBS,New Business Binding,2019-09-30 12:00:00.000,0.0,0.0,SYSTEM,2019-09-30 00:00:00.000,SYSTEM,2019-09-30 00:00:00.000
3457,120190930000003447,CS000000119,19ALT00019,2019-04-01 12:00:00,NBS,NBS,New Business Binding,2019-09-30 12:00:00.000,0.0,0.0,SYSTEM,2019-09-30 00:00:00.000,SYSTEM,2019-09-30 00:00:00.000
3458,120190930000003452,CS000000120,19CAT00044,2019-05-21 12:00:00,NBS,NBS,New Business Binding,2019-09-30 12:00:00.000,0.0,0.0,SYSTEM,2019-09-30 00:00:00.000,SYSTEM,2019-09-30 00:00:00.000
3459,120190930000003466,CS000000121,19CAT00051,2019-06-07 12:00:00,NBS,NBS,New Business Binding,2019-09-30 12:00:00.000,0.0,0.0,SYSTEM,2019-09-30 00:00:00.000,SYSTEM,2019-09-30 00:00:00.000
3460,120190930000003486,CS000000122,19AZT00045,2019-05-22 12:00:00,NBS,NBS,New Business Binding,2019-09-30 12:00:00.000,0.0,0.0,SYSTEM,2019-09-30 00:00:00.000,SYSTEM,2019-09-30 00:00:00.000
3461,120190930000003510,CS000000123,19AZT00028,2019-04-22 12:00:00,NBS,NBS,New Business Binding,2019-09-30 12:00:00.000,0.0,0.0,SYSTEM,2019-09-30 00:00:00.000,SYSTEM,2019-09-30 00:00:00.000
3462,120190930000003530,CS000000125,19AZT00047,2019-05-25 12:00:00,NBS,NBS,New Business Binding,2019-09-30 12:00:00.000,0.0,0.0,SYSTEM,2019-09-30 00:00:00.000,SYSTEM,2019-09-30 00:00:00.000
3463,120190930000003545,CS000000126,19ALT00054,2019-06-14 12:00:00,NBS,NBS,New Business Binding,2019-09-30 12:00:00.000,0.0,0.0,SYSTEM,2019-09-30 00:00:00.000,SYSTEM,2019-09-30 00:00:00.000
3464,120190930000003564,CS000000127,19CAT00055,2019-05-24 12:00:00,NBS,NBS,New Business Binding,2019-09-30 12:00:00.000,0.0,0.0,SYSTEM,2019-09-30 00:00:00.000,SYSTEM,2019-09-30 00:00:00.000
